index,id,crawl_id,visit_id,old_channel_id,new_channel_id,is_temporary,is_permanent,is_internal,is_sts_upgrade,time_stamp
0,1,1,1,{3acee9bb-02a0-4d2e-8aa0-68f1382534ff},{aff5f15c-79d6-4016-b8c8-06d14b8910af},1,0,0,0,2020-11-29T14:48:08.526Z
1,2,1,1,{43ebfa63-9af1-4fde-9662-fed811e3cdb9},{ad871192-9528-46b8-8fd1-7eda2db736da},1,0,0,0,2020-11-29T14:48:08.526Z
2,3,1,1,{ea34833d-5914-4074-9839-8606fa600003},{2d9011d4-6ad3-4565-b92e-08404e2257ca},1,0,0,0,2020-11-29T14:48:08.530Z
3,4,1,1,{eaac5a17-d537-48b8-90e9-f54fce1a63fa},{aa230f34-4d13-4f79-a34a-6f5b721a1ec5},1,0,0,0,2020-11-29T14:48:08.530Z
4,5,1,1,{ffaacf00-8adf-44f9-aaa1-9a0993e56487},{972710fa-0b35-4134-b0f6-469ccde82fd5},1,0,0,0,2020-11-29T14:48:08.530Z
5,6,1,1,{76a53073-69a2-410d-94e6-b17a4aa88ff2},{9f1bf333-b525-49b5-a107-0d568ccf7684},1,0,0,0,2020-11-29T14:48:08.530Z
6,7,1,1,{4e560111-178f-4f58-a736-143557173e11},{1fe17cd6-fde1-4331-9f8e-63f1f05fd85e},1,0,0,0,2020-11-29T14:48:08.530Z
7,8,1,1,{e467d13b-be33-4aa1-a8a9-9002b86f2f54},{c5ace069-6871-4d8c-80ce-95e6f379a8da},1,0,0,0,2020-11-29T14:48:08.532Z
8,9,1,1,{f329c4ae-f1d1-4068-a0bd-7e718e2ed9b0},{278fee99-cb89-4384-a412-1eb372f826f6},1,0,0,0,2020-11-29T14:48:08.560Z
9,10,1,1,{0d3d3202-5471-4337-a635-9266a8cd041b},{6ce6d6d7-4e09-438e-8e0b-88976250ea5b},1,0,0,0,2020-11-29T14:48:08.562Z
10,11,1,1,{2c40d176-25ea-4728-b44e-86ef1bab8860},{96da49e1-0643-41fa-b396-33fc9d505c87},1,0,0,0,2020-11-29T14:48:08.580Z
11,12,1,1,{a6b2f1f6-83e2-410f-a608-17ad3d2de887},{73063e1a-3dcd-42a6-a84b-71a502312f96},1,0,0,0,2020-11-29T14:48:08.650Z
12,13,1,1,{7e175e6b-8eda-4027-a8f3-45dac3a374b9},{6b7b5ba9-dc11-445b-a835-19bc39a7c24e},1,0,0,0,2020-11-29T14:48:08.652Z
13,14,1,1,{5f284a30-c451-4b74-90cf-508521372aba},{6011bb5d-be84-46d7-b5fe-9a4691669cf5},0,1,0,0,2020-11-29T14:48:09.244Z
14,15,1,1,{59bd27bd-b6eb-48a1-813c-d2707ee24404},{5225dd83-648a-479a-b413-4dcabec048bd},1,0,0,0,2020-11-29T14:48:09.364Z
15,16,1,1,{db91cbf9-9999-4554-ba7b-9a80c9535111},{beb85f99-1555-48ec-a115-8b5488d343f3},1,0,0,0,2020-11-29T14:48:10.776Z
16,17,1,1,{fd6dc173-944f-491e-bec8-862879ea14e7},{79f05488-2daf-48a8-8a14-b89c93370572},1,0,0,0,2020-11-29T14:48:10.784Z
17,18,1,1,{0210fc20-324e-4d66-80ea-24ea04840242},{ce62f14d-3b8c-43b3-8739-5ac4e317903b},0,1,0,0,2020-11-29T14:48:10.824Z
18,19,1,1,{185087ae-109a-4c29-ad14-051102bffa2d},{bc8430f0-de68-461c-bc13-1f0f9760b0e2},1,0,0,0,2020-11-29T14:48:10.892Z
19,20,1,1,{4520cc7f-b6ef-4802-be88-23464511b289},{9bb33582-75b1-478d-9952-1756bc80c874},1,0,0,0,2020-11-29T14:48:10.900Z
20,21,1,1,{16430a5c-146b-4fba-93fa-7468cf0bc328},{e5f0f752-ab67-49bd-9e7a-eb5ff58ab4a9},1,0,0,0,2020-11-29T14:48:10.908Z
21,22,1,1,{1b9389f2-457d-4316-932f-8e756956c68c},{f9520cd6-ef9b-44e2-a601-bb7fb1f07155},1,0,0,0,2020-11-29T14:48:10.910Z
22,23,1,1,{75f58457-6880-402a-8475-9d733d0791a3},{a43d8110-7f5c-44f5-8b8a-b37b4c8f4569},1,0,0,0,2020-11-29T14:48:10.910Z
23,24,1,1,{7d9bc9f4-1eed-48ca-9902-36d0dc012489},{3cd70a85-c9c0-4d25-92a1-609350dfd8bc},1,0,0,0,2020-11-29T14:48:10.910Z
24,25,1,1,{b6653a9d-55fd-4cdf-ab58-2e555aaa0593},{77890484-d323-47f9-ac41-9e67f10e33ee},1,0,0,0,2020-11-29T14:48:10.934Z
25,26,1,1,{e5f0f752-ab67-49bd-9e7a-eb5ff58ab4a9},{a1abbace-d359-4f84-abc7-1258e2f73a75},1,0,0,0,2020-11-29T14:48:10.966Z
26,27,1,1,{e5f0f752-ab67-49bd-9e7a-eb5ff58ab4a9},{a1abbace-d359-4f84-abc7-1258e2f73a75},1,0,0,0,2020-11-29T14:48:10.966Z
27,28,1,1,{a43d8110-7f5c-44f5-8b8a-b37b4c8f4569},{bacbe435-2fed-48e0-aa72-b00dd1399944},1,0,0,0,2020-11-29T14:48:11.278Z
28,29,1,1,{a43d8110-7f5c-44f5-8b8a-b37b4c8f4569},{bacbe435-2fed-48e0-aa72-b00dd1399944},1,0,0,0,2020-11-29T14:48:11.278Z
29,30,1,1,{3cd70a85-c9c0-4d25-92a1-609350dfd8bc},{52950bfa-367a-4a2d-bdbf-27e6f817e6b7},1,0,0,0,2020-11-29T14:48:11.286Z
30,31,1,1,{3cd70a85-c9c0-4d25-92a1-609350dfd8bc},{52950bfa-367a-4a2d-bdbf-27e6f817e6b7},1,0,0,0,2020-11-29T14:48:11.286Z
31,32,1,1,{64deb352-0195-478f-9077-bf05fbb50917},{76181795-14ac-45dd-bfca-c7ae78702b2b},1,0,0,0,2020-11-29T14:48:11.436Z
32,33,1,1,{1a930d9f-d7f8-4cf1-9357-447a09d662d7},{a4c69a4e-34c1-4151-b45c-fb941433c2c1},1,0,0,0,2020-11-29T14:48:11.690Z
33,34,1,1,{7769d534-dcf7-4833-9521-eeb1a1ac1b42},{a7bb4c05-f564-4db9-9e34-c94411f7f009},1,0,0,0,2020-11-29T14:48:11.690Z
34,35,1,1,{31720925-b052-46c5-b020-5596adb273d1},{821cade4-529c-4e22-9eb5-9c218231b853},1,0,0,0,2020-11-29T14:48:11.690Z
35,36,1,1,{0888d519-c16f-4999-a4ce-fda94decc488},{993be8f2-57ce-4bc3-b73e-c16666b9dd65},1,0,0,0,2020-11-29T14:48:11.958Z
36,37,1,1,{4d20b7a4-0ca0-4a9c-b242-eb4400bc2d9d},{ad1a5863-8027-4c5f-b5a2-22bfc907d6fe},1,0,0,0,2020-11-29T14:48:12.092Z
37,38,1,1,{42f1db6b-2a12-4e6d-879f-13c76300dc0e},{8c010ce0-b2da-49c1-993b-bc06a33bfb7a},1,0,0,0,2020-11-29T14:48:12.092Z
38,39,1,1,{f20be73b-cf6c-40a0-bd2f-84e4e4607799},{b6185a38-5a14-4bca-bafc-613fcb8c9b6c},1,0,0,0,2020-11-29T14:48:12.196Z
39,40,1,1,{24742deb-4231-4575-a034-fa60415b5fcc},{426fa555-f305-4c8e-8521-31aaa85813f3},1,0,0,0,2020-11-29T14:48:12.196Z
40,41,1,1,{4e58d476-88ff-4685-8f23-04381818ec1e},{a0f5c19d-f7c2-4513-9e6c-8c4e77aab762},1,0,0,0,2020-11-29T14:48:12.198Z
41,42,1,1,{a3565c64-1eb4-45c3-be8a-9bd461959cca},{f463f958-730a-4dfe-8404-b1955976ae39},1,0,0,0,2020-11-29T14:48:12.198Z
42,43,1,1,{5c001514-60a3-49e8-8ac4-270a10e906b8},{9128c1ae-c6d0-47ef-b778-9d638e3206ba},1,0,0,0,2020-11-29T14:48:12.198Z
43,44,1,1,{7edefb38-e3b5-46f0-a8bd-716ea1b91b08},{1811a5c9-952d-4c73-9396-5504da87a8e0},1,0,0,0,2020-11-29T14:48:12.324Z
44,45,1,1,{17f6fc26-cd5e-4764-91c6-9ade20ce45ef},{5fe8ba3f-da44-4a9c-bb1a-cd229b6d9da5},1,0,0,0,2020-11-29T14:48:12.326Z
45,46,1,1,{ffa85ba3-9034-455a-b032-39274e668b75},{6f4ca969-966f-4700-9ad5-478b712c8b47},1,0,0,0,2020-11-29T14:48:12.430Z
46,47,1,1,{0b2776d3-2e5c-4fac-9fc9-18639967c818},{3a07c0d7-9cd2-4a60-aa4a-1d9bd127a13a},1,0,0,0,2020-11-29T14:48:12.432Z
47,48,1,1,{85d5f2b4-99bb-446c-a2e1-e1726cc7d5f2},{fab44384-4946-419d-8ed8-69b40195ab42},1,0,0,0,2020-11-29T14:48:12.790Z
48,49,1,1,{c19371e7-cffa-4482-9462-c1dbe2113b7a},{f9e503e1-e911-4e25-b2f8-79860b2aea71},1,0,0,0,2020-11-29T14:48:12.792Z
49,50,1,1,{a1743502-2dcb-4e0e-9f7b-117ba0ce56a4},{7e435b3b-8c6f-41d3-ba60-b93576e912df},1,0,0,0,2020-11-29T14:48:12.830Z
50,51,1,1,{6c18053f-073b-4219-87b3-bd81c408ada6},{2f5e9739-29ef-40fc-b747-be8294d5fabc},1,0,0,0,2020-11-29T14:48:12.836Z
51,52,1,1,{6f4ca969-966f-4700-9ad5-478b712c8b47},{5cf7fe83-5529-452e-805c-495e54f323cb},1,0,0,0,2020-11-29T14:48:12.836Z
52,53,1,1,{6f4ca969-966f-4700-9ad5-478b712c8b47},{5cf7fe83-5529-452e-805c-495e54f323cb},1,0,0,0,2020-11-29T14:48:12.838Z
